Year,Employer,Role,Count Male,Count Female,Min Salary,Max Salary,Median Male Salary,Count Total,Adjusted Wage Gap,Median Female Salary
1968,Security Innovation Corp (SIC),Systems Analyst,382.0,2.0,68418.48,755178.39,122156.51,384.0,0.3351612903225806,81214.37648709677
1968,Security Innovation Corp (SIC),Software Developer,143.0,12.0,47156.81,476285.25,158099.53,155.0,0.3351612903225806,105110.68752580644
1968,Security Innovation Corp (SIC),Database Administrator,338.0,3.0,52414.43,731187.49,139248.23,341.0,0.3351612903225806,92577.61355806452
1968,Department Advanced,Computer Operator,334.0,9.0,52497.88,593187.57,105038.71,343.0,0.3351612903225806,69833.80042258065
1968,Department Advanced,Systems Analyst,266.0,6.0,55807.31,762036.31,97126.17,272.0,0.3351612903225806,64573.23753870967
1968,Department Advanced,Software Developer,434.0,9.0,65001.2,443621.11,196615.86,443.0,0.3351612903225806,130717.83466451612
1968,Department Advanced,Database Administrator,253.0,4.0,62258.87,629570.71,96500.19,257.0,0.3351612903225806,64157.061803225806
1968,Net System Inc (NSI),Computer Operator,305.0,10.0,59284.48,620917.61,120980.75,315.0,0.3351612903225806,80432.68572580644
1968,Net System Inc (NSI),Systems Analyst,461.0,10.0,32054.89,722087.18,88421.0,471.0,0.3351612903225806,58785.70354838709
1968,Net System Inc (NSI),Software Developer,317.0,1.0,39671.92,762273.69,157746.83,318.0,0.3351612903225806,104876.19891290322
1968,Net System Inc (NSI),Database Administrator,75.0,16.0,53567.39,607517.72,96651.5,91.0,0.3351612903225806,64257.658548387095
1968,Institute Agency,Computer Operator,136.0,19.0,67582.59,738253.02,96594.15,155.0,0.3351612903225806,64219.53004838709
1968,Institute Agency,Systems Analyst,59.0,5.0,59884.16,679827.94,82208.92,64.0,0.3351612903225806,54655.67229677419
1968,Institute Agency,Software Developer,289.0,8.0,49713.74,760066.43,116138.33,297.0,0.3351612903225806,77213.25746129033
1968,Institute Agency,Database Administrator,254.0,16.0,42123.62,447522.0,171715.03,270.0,0.3351612903225806,114162.79897741934
1968,Group Technologies Inc (GTI),Computer Operator,296.0,1.0,52516.95,673519.75,102600.14,297.0,0.3351612903225806,68212.54469032258
1968,Group Technologies Inc (GTI),Systems Analyst,332.0,7.0,34516.17,569434.76,137248.8,339.0,0.3351612903225806,91248.31509677418
1968,Group Technologies Inc (GTI),Software Developer,466.0,3.0,54945.63,749609.91,169301.47,469.0,0.3351612903225806,112558.17086129032
1968,Group Technologies Inc (GTI),Database Administrator,60.0,14.0,64976.38,635612.63,167471.09,74.0,0.3351612903225806,111341.26338387096
1968,Innovation Security LLC (ISL),Computer Operator,442.0,3.0,37668.67,753270.9,130429.24,445.0,0.3351612903225806,86714.40762580645
1968,Innovation Security LLC (ISL),Systems Analyst,469.0,19.0,47680.82,609558.82,166152.31,488.0,0.3351612903225806,110464.48739032257
1968,Innovation Security LLC (ISL),Software Developer,63.0,4.0,67486.28,748977.35,190000.69,67.0,0.3351612903225806,126319.81357741937
1968,Innovation Security LLC (ISL),Database Administrator,310.0,16.0,36803.47,666551.31,178227.23,326.0,0.3351612903225806,118492.36162258065
1970,Cloud Net LLC (CNL),Computer Operator,117.0,18.0,45893.56,463460.6,199472.17,135.0,0.3264516129032258,134354.15837419356
1970,Cloud Net LLC (CNL),Systems Analyst,181.0,6.0,67957.31,558423.24,147536.01,187.0,0.3264516129032258,99372.64157419356
1970,Cloud Net LLC (CNL),Software Developer,333.0,4.0,35324.82,516795.16,190724.27,337.0,0.3264516129032258,128462.02443870968
1970,Cloud Net LLC (CNL),Database Administrator,397.0,8.0,68667.17,632106.12,137680.27,405.0,0.3264516129032258,92734.32379354838
1970,Cloud Net LLC (CNL),Network Engineer,498.0,3.0,62450.0,503654.73,94560.96,501.0,0.3264516129032258,63691.382090322586
1970,Cloud Net LLC (CNL),IT Technician,293.0,19.0,33595.18,467469.4,190886.15,312.0,0.3264516129032258,128571.0584516129
1970,Cloud Net LLC (CNL),Software Engineer,288.0,2.0,60744.14,694145.95,96059.59,290.0,0.3264516129032258,64700.78190967742
1970,Cyber Digital Corp,Computer Operator,342.0,12.0,67390.21,688120.1,120864.99,354.0,0.3264516129032258,81408.41907096775
1970,Cyber Digital Corp,Systems Analyst,250.0,18.0,45481.66,519919.64,110128.24,268.0,0.3264516129032258,74176.69842580646
1970,Cyber Digital Corp,Software Developer,115.0,7.0,48400.94,648697.5,88860.86,122.0,0.3264516129032258,59852.08892903226
1970,Cyber Digital Corp,Database Administrator,95.0,7.0,60187.89,584717.46,95192.42,102.0,0.3264516129032258,64116.70095483872
1970,Cyber Digital Corp,Network Engineer,28.0,1.0,51011.16,580700.72,193908.39,29.0,0.3264516129032258,130606.68332903228
1970,Cyber Digital Corp,IT Technician,326.0,17.0,62449.06,714306.51,86368.39,343.0,0.3264516129032258,58173.289780645166
1970,Cyber Digital Corp,Software Engineer,487.0,7.0,36750.07,673020.8,109889.87,494.0,0.3264516129032258,74016.1447
1970,Virtual Institute LLC,Computer Operator,60.0,16.0,37184.03,352282.76,181746.63,76.0,0.3264516129032258,122415.1494967742
1970,Virtual Institute LLC,Systems Analyst,275.0,9.0,32052.61,562457.4,178484.03,284.0,0.3264516129032258,120217.63052903226
1970,Virtual Institute LLC,Software Developer,262.0,3.0,55897.82,716454.98,108386.14,265.0,0.3264516129032258,73003.30978064517
1970,Virtual Institute LLC,Database Administrator,96.0,15.0,68624.83,669633.5,142676.48,111.0,0.3264516129032258,96099.51298064516
1970,Virtual Institute LLC,Network Engineer,297.0,14.0,51677.32,626151.42,140504.67,311.0,0.3264516129032258,94636.69385806454
1970,Virtual Institute LLC,IT Technician,368.0,19.0,49581.97,468608.16,163540.47,387.0,0.3264516129032258,110152.4197935484
1970,Virtual Institute LLC,Software Engineer,227.0,12.0,48002.47,371351.44,167358.59,239.0,0.3264516129032258,112724.10836129032
1970,Space Laboratory (SL),Computer Operator,438.0,9.0,57196.21,659001.73,164479.33,447.0,0.3264516129032258,110784.78743225806
1970,Space Laboratory (SL),Systems Analyst,404.0,17.0,43821.92,644062.06,93716.13,421.0,0.3264516129032258,63122.34820645162
1970,Space Laboratory (SL),Software Developer,65.0,1.0,65052.24,469061.28,135150.5,66.0,0.3264516129032258,91030.40129032258
1970,Space Laboratory (SL),Database Administrator,433.0,14.0,62795.51,542188.73,169479.36,447.0,0.3264516129032258,114152.54957419354
1970,Space Laboratory (SL),Network Engineer,74.0,3.0,58819.48,356588.18,93523.42,77.0,0.3264516129032258,62992.5486967742
1970,Space Laboratory (SL),IT Technician,360.0,5.0,55427.55,474849.09,99200.17,365.0,0.3264516129032258,66816.1145
1970,Space Laboratory (SL),Software Engineer,286.0,17.0,67608.45,657531.65,145114.9,303.0,0.3264516129032258,97741.90683870968
1970,Security Innovation Corp (SIC),Computer Operator,487.0,12.0,45091.37,528902.17,105585.3,499.0,0.3264516129032258,71116.80851612904
1970,Security Innovation Corp (SIC),Systems Analyst,231.0,2.0,44025.25,679715.74,118728.14,233.0,0.3264516129032258,79969.1472
1970,Security Innovation Corp (SIC),Software Developer,429.0,5.0,38375.17,717537.58,198010.97,434.0,0.3264516129032258,133369.96947096774
1970,Security Innovation Corp (SIC),Database Administrator,423.0,14.0,67072.13,486264.3,136077.76,437.0,0.3264516129032258,91654.95576774197
1970,Security Innovation Corp (SIC),Network Engineer,403.0,5.0,33255.78,686339.53,98976.71,408.0,0.3264516129032258,66665.60338064517
1970,Security Innovation Corp (SIC),IT Technician,312.0,14.0,33228.45,564636.02,91951.98,326.0,0.3264516129032258,61934.10781935484
1970,Security Innovation Corp (SIC),Software Engineer,287.0,18.0,43043.31,468833.01,110906.45,305.0,0.3264516129032258,74700.86051612903
1970,Department Advanced,Computer Operator,360.0,5.0,50722.0,641671.48,118418.43,365.0,0.3264516129032258,79760.54252903226
1970,Department Advanced,Systems Analyst,142.0,13.0,45095.38,401605.36,113548.07,155.0,0.3264516129032258,76480.11940645162
1970,Department Advanced,Software Developer,386.0,18.0,30707.68,482313.58,156911.53,404.0,0.3264516129032258,105687.5079483871
1970,Department Advanced,Database Administrator,130.0,19.0,40234.91,648316.81,196081.37,149.0,0.3264516129032258,132070.2905032258
1970,Department Advanced,Network Engineer,192.0,16.0,63266.88,672808.7,111150.66,208.0,0.3264516129032258,74865.34776774194
1970,Department Advanced,IT Technician,61.0,15.0,55555.07,605444.49,130718.2,76.0,0.3264516129032258,88045.03277419355
1970,Department Advanced,Software Engineer,380.0,11.0,53997.26,707917.29,126168.46,391.0,0.3264516129032258,84980.56273548388
1970,Net System Inc (NSI),Computer Operator,25.0,10.0,38875.57,664775.9,189690.59,35.0,0.3264516129032258,127765.79094193548
1970,Net System Inc (NSI),Systems Analyst,337.0,10.0,35829.39,561174.11,116811.32,347.0,0.3264516129032258,78678.07618064516
1970,Net System Inc (NSI),Software Developer,149.0,9.0,40962.62,455538.89,183406.35,158.0,0.3264516129032258,123533.05122580646
1970,Net System Inc (NSI),Database Administrator,275.0,8.0,40781.64,714754.5,103814.03,283.0,0.3264516129032258,69923.77246451614
1970,Net System Inc (NSI),Network Engineer,249.0,13.0,59165.29,371386.96,192920.92,262.0,0.3264516129032258,129941.57450322584
1970,Net System Inc (NSI),IT Technician,403.0,19.0,68356.42,693534.87,149184.41,422.0,0.3264516129032258,100482.91873548388
1970,Net System Inc (NSI),Software Engineer,425.0,17.0,32340.29,687575.42,126255.33,442.0,0.3264516129032258,85039.07388387097
1970,Institute Agency,Computer Operator,138.0,14.0,61822.88,652688.48,158083.16,152.0,0.3264516129032258,106476.6574451613
1970,Institute Agency,Systems Analyst,193.0,18.0,30861.34,696344.86,164658.91,211.0,0.3264516129032258,110905.7432516129
1970,Institute Agency,Software Developer,451.0,19.0,63525.97,541019.46,156912.95,470.0,0.3264516129032258,105688.46438709678
1970,Institute Agency,Database Administrator,262.0,12.0,60995.73,636381.03,169058.74,274.0,0.3264516129032258,113869.2416516129
1970,Institute Agency,Network Engineer,267.0,13.0,47439.26,538903.12,157083.2,280.0,0.3264516129032258,105803.136
1970,Institute Agency,IT Technician,276.0,11.0,36029.24,689372.05,151718.01,287.0,0.3264516129032258,102189.42092903228
1970,Institute Agency,Software Engineer,146.0,7.0,46317.2,583188.84,126779.52,153.0,0.3264516129032258,85392.14121290324
1970,Group Technologies Inc (GTI),Computer Operator,98.0,12.0,54979.8,699760.77,80643.37,110.0,0.3264516129032258,54317.211793548384
1970,Group Technologies Inc (GTI),Systems Analyst,309.0,19.0,57473.01,600145.75,196776.21,328.0,0.3264516129032258,132538.29886451614
1970,Group Technologies Inc (GTI),Software Developer,445.0,3.0,41084.8,343906.08,135927.84,448.0,0.3264516129032258,91553.97739354838
1970,Group Technologies Inc (GTI),Database Administrator,304.0,12.0,54257.24,707458.04,182158.42,316.0,0.3264516129032258,122692.50998709678
1970,Group Technologies Inc (GTI),Network Engineer,250.0,16.0,63370.4,504508.7,169062.15,266.0,0.3264516129032258,113871.5384516129
1970,Group Technologies Inc (GTI),IT Technician,346.0,5.0,39803.15,444991.37,188284.68,351.0,0.3264516129032258,126818.84252903226
1970,Group Technologies Inc (GTI),Software Engineer,303.0,19.0,69182.69,620319.18,124710.51,322.0,0.3264516129032258,83998.56286451613
1970,Mobile Solutions Corp (MSC),Computer Operator,194.0,2.0,69671.22,684629.1,84193.11,196.0,0.3264516129032258,56708.13344516129
1970,Mobile Solutions Corp (MSC),Systems Analyst,46.0,15.0,69306.6,516977.84,179620.42,61.0,0.3264516129032258,120983.04418064516
1970,Mobile Solutions Corp (MSC),Software Developer,277.0,19.0,34660.42,576938.46,165472.34,296.0,0.3264516129032258,111453.62771612903
1970,Mobile Solutions Corp (MSC),Database Administrator,115.0,17.0,48181.34,592844.32,105523.28,132.0,0.3264516129032258,71075.03504516129
1970,Mobile Solutions Corp (MSC),Network Engineer,151.0,19.0,49719.95,365166.77,108819.78,170.0,0.3264516129032258,73295.38730322581
1970,Mobile Solutions Corp (MSC),IT Technician,73.0,5.0,42349.72,361609.03,158787.54,78.0,0.3264516129032258,106951.09145806452
1970,Mobile Solutions Corp (MSC),Software Engineer,259.0,9.0,40697.01,567565.02,150067.09,268.0,0.3264516129032258,101077.44642580644
1970,Innovation Security LLC (ISL),Computer Operator,345.0,2.0,34571.65,658085.01,192843.58,347.0,0.3264516129032258,129889.48227096774
1970,Innovation Security LLC (ISL),Systems Analyst,209.0,15.0,48299.5,685435.64,194944.58,224.0,0.3264516129032258,131304.60743225805
1970,Innovation Security LLC (ISL),Software Developer,26.0,4.0,30563.96,591324.69,125352.06,30.0,0.3264516129032258,84430.67783225806
1970,Innovation Security LLC (ISL),Database Administrator,420.0,7.0,59693.84,678026.51,174946.51,427.0,0.3264516129032258,117834.9396387097
1970,Innovation Security LLC (ISL),Network Engineer,487.0,9.0,37789.44,576524.88,173879.88,496.0,0.3264516129032258,117116.51272258064
1970,Innovation Security LLC (ISL),IT Technician,141.0,3.0,42810.54,458449.97,136501.03,144.0,0.3264516129032258,91940.0485935484
1970,Innovation Security LLC (ISL),Software Engineer,70.0,8.0,64774.92,708889.1,156577.83,78.0,0.3264516129032258,105462.7448516129
1972,Cloud Net LLC (CNL),Computer Operator,241.0,13.0,65176.26,492262.43,191467.16,254.0,0.317741935,130630.014
1972,Cloud Net LLC (CNL),Systems Analyst,370.0,17.0,44592.1,673529.31,80360.36,387.0,0.317741935,54826.50367741936
1972,Cloud Net LLC (CNL),Software Developer,145.0,6.0,39528.14,538180.13,85758.96,151.0,0.317741935,58509.74206451613
1972,Cloud Net LLC (CNL),Database Administrator,470.0,17.0,40424.84,486442.12,140840.39,487.0,0.317741935,96089.49188709678
1972,Cloud Net LLC (CNL),Network Engineer,305.0,3.0,50479.99,589377.08,104489.26,308.0,0.317741935,71288.64029032258
1972,Cloud Net LLC (CNL),IT Technician,474.0,6.0,57320.42,301257.02,171339.0,480.0,0.317741935,116897.41451612904
1972,Cloud Net LLC (CNL),Software Engineer,348.0,16.0,40035.22,640827.29,155166.08,364.0,0.317741935,105863.30941935485
1972,Cyber Digital Corp,Computer Operator,227.0,9.0,50388.3,647233.02,116212.4,236.0,0.317741935,79286.84709677419
1972,Cyber Digital Corp,Systems Analyst,478.0,4.0,38752.03,502014.99,95523.83,482.0,0.317741935,65171.90337096775
1972,Cyber Digital Corp,Software Developer,84.0,1.0,40496.02,416498.76,126548.63,85.0,0.317741935,86338.82337096774
1972,Cyber Digital Corp,Database Administrator,476.0,8.0,46077.45,495714.17,153107.3,484.0,0.317741935,104458.69016129032
1972,Cyber Digital Corp,Network Engineer,116.0,7.0,49439.68,330793.66,149556.11,123.0,0.317741935,102035.86214516129
1972,Cyber Digital Corp,IT Technician,446.0,16.0,39358.36,564865.84,108367.28,462.0,0.317741935,73934.45070967742
1972,Cyber Digital Corp,Software Engineer,318.0,16.0,60309.5,552215.65,104253.03,334.0,0.317741935,71127.47046774194
1972,Virtual Institute LLC,Computer Operator,471.0,12.0,42118.53,509403.6,95243.14,483.0,0.317741935,64980.40035483871
1972,Virtual Institute LLC,Systems Analyst,423.0,5.0,37381.77,516053.94,195486.97,428.0,0.317741935,133372.5617903226
1972,Virtual Institute LLC,Software Developer,420.0,19.0,62951.52,499514.42,142990.43,439.0,0.317741935,97556.37401612903
1972,Virtual Institute LLC,Database Administrator,228.0,18.0,48429.88,462118.8,137360.77,246.0,0.317741935,93715.49308064516
1972,Virtual Institute LLC,Network Engineer,171.0,4.0,68097.07,473549.95,136544.98,175.0,0.317741935,93158.91377419356
1972,Virtual Institute LLC,IT Technician,451.0,14.0,66196.55,355042.18,192370.13,465.0,0.317741935,131246.07256451613
1972,Virtual Institute LLC,Software Engineer,311.0,3.0,63447.24,631315.99,188157.05,314.0,0.317741935,128371.66475806452
1972,Space Laboratory (SL),Computer Operator,444.0,1.0,49632.9,639947.56,139983.13,445.0,0.317741935,95504.61933870969
1972,Space Laboratory (SL),Systems Analyst,474.0,4.0,42359.23,503291.78,82231.44,478.0,0.317741935,56103.0630967742
1972,Space Laboratory (SL),Software Developer,361.0,5.0,66297.4,337689.66,109525.74,366.0,0.317741935,74724.81938709678
1972,Space Laboratory (SL),Database Administrator,465.0,16.0,50856.4,629314.45,90283.99,481.0,0.317741935,61596.98027419355
1972,Space Laboratory (SL),Network Engineer,244.0,17.0,35919.25,541968.34,91707.36,261.0,0.317741935,62568.08593548387
1972,Space Laboratory (SL),IT Technician,313.0,12.0,45930.05,461991.41,167520.82,325.0,0.317741935,114292.43041935485
1972,Space Laboratory (SL),Software Engineer,225.0,16.0,33355.26,659804.94,99227.24,241.0,0.317741935,67698.58470967742
1972,Security Innovation Corp (SIC),Computer Operator,101.0,19.0,33652.34,634988.51,195862.11,120.0,0.317741935,133628.50408064516
1972,Security Innovation Corp (SIC),Systems Analyst,386.0,12.0,33073.88,519314.51,182534.58,398.0,0.317741935,124535.6892580645
1972,Security Innovation Corp (SIC),Software Developer,209.0,1.0,34630.62,511784.88,86090.18,210.0,0.317741935,58735.71958064516
1972,Security Innovation Corp (SIC),Database Administrator,252.0,18.0,61570.98,331323.53,110802.71,270.0,0.317741935,75596.04246774194
1972,Security Innovation Corp (SIC),Network Engineer,116.0,4.0,48623.01,594544.4,138904.0,120.0,0.317741935,94768.37419354838
1972,Security Innovation Corp (SIC),IT Technician,498.0,3.0,45947.62,656221.75,189743.96,501.0,0.317741935,129454.3469032258
1972,Security Innovation Corp (SIC),Software Engineer,93.0,16.0,37474.0,603799.23,131250.97,109.0,0.317741935,89547.03275806451
1972,Department Advanced,Computer Operator,217.0,8.0,63805.1,673319.48,108003.31,225.0,0.317741935,73686.12924193549
1972,Department Advanced,Systems Analyst,294.0,14.0,49313.04,573162.97,160550.85,308.0,0.317741935,109537.11217741936
1972,Department Advanced,Software Developer,147.0,7.0,35105.36,615265.73,146047.89,154.0,0.317741935,99642.35075806452
1972,Department Advanced,Database Administrator,218.0,1.0,41533.64,657227.75,81039.39,219.0,0.317741935,55289.77737096774
1972,Department Advanced,Network Engineer,307.0,2.0,44569.77,669966.73,128529.33,309.0,0.317741935,87690.17191935483
1972,Department Advanced,IT Technician,285.0,7.0,59147.74,633630.15,105221.65,292.0,0.317741935,71788.31927419355
1972,Department Advanced,Software Engineer,98.0,4.0,55431.29,514736.36,105725.93,102.0,0.317741935,72132.36837096774
1972,Net System Inc (NSI),Computer Operator,157.0,19.0,41518.01,539596.23,155841.2,176.0,0.317741935,106323.91548387098
1972,Net System Inc (NSI),Systems Analyst,467.0,16.0,37618.21,450892.15,132741.38,483.0,0.317741935,90563.877
1972,Net System Inc (NSI),Software Developer,498.0,1.0,57707.28,312037.77,108354.34,499.0,0.317741935,73925.62229032257
